docid	readability_score_transformer	flesch_reading_ease	text_standard
d5168d78-d866-414f-9dc5-bd91fe2cc95b	-2.6098737716674805	40.62	16.0
60dd8661-16e6-4ced-acc1-d23559e40742	-2.433148145675659	58.72	10.0
84f7a6df-bcd7-4808-ba84-f7a0d2ce45aa	-2.4335994720458984	58.82	10.0
0822e649-f5ca-41f3-8e99-cd556afc430f	-2.5099778175354004	39.4	16.0
10135804-0863-4535-9972-4fa9b4cee3c6	-2.4335994720458984	58.82	10.0
90fdc6bf-2549-4229-b8a2-f7150eef17ac	-2.776925563812256	35.27	16.0
3fe4c158-2a2b-47f6-bb1a-b1818ab82c92	-2.7293388843536377	43.53	15.0
f1092fe3-9c5d-49a6-afdb-59f0cb8c731a	-2.6671414375305176	44.95	15.0
fb10879b-514f-448d-a401-aee9d8fb7750	-2.6129989624023438	56.05	9.0
f87017a1-50b8-4f51-aa2a-a970d2b6e7a1	-2.613798141479492	52.39	14.0
4d3edd01-f7d5-4ee0-a457-708f4f455376	-2.7423622608184814	34.15	15.0
d2966d6d-7867-466c-86a7-7a7770b44cd2	-2.708951711654663	41.8	15.0
a8a2621f-ae91-4982-bb83-0dcc2917129b	-2.559152126312256	43.43	15.0
7a19ee8d-9491-48e1-ba6b-017c7093f37f	-2.6235122680664062	43.93	14.0
424fd12e-59b7-4498-8b60-316ad10e5920	-2.8032360076904297	36.79	15.0
10293cf2-5b4a-4a98-8451-5a159a63e507	-2.7849369049072266	32.83	16.0
2263e4e9-989a-4b2f-aeb9-af4421c53b78	-2.735866069793701	39.37	14.0
702d7d88-c790-40c2-a434-67c755ed3972	-2.6826672554016113	43.12	15.0
fab1f6cf-1973-4a23-b6c5-edb3e4c10d1d	-2.559152126312256	43.32	15.0
38e3d06c-cca6-423c-b9ca-6a5cabf82fbd	-2.695909023284912	52.19	14.0
26bff591-a87f-4dda-b47a-430b77799462	-2.7380025386810303	41.4	15.0
1b4fd607-440c-4fe0-b5c7-ecb408a8216b	-2.7517542839050293	44.44	15.0
eddd06e3-ccc2-485a-aa08-a1de7796912f	-2.7732105255126953	43.43	15.0
1c4a1107-9191-4822-98b2-4b8e96cbb863	-2.5642166137695312	46.37	14.0
90fc7cf0-6564-4e1d-98cd-19dfbba410f4	-2.5642166137695312	46.27	14.0
1cda0077-4785-41f4-92ee-3e88c2843568	-2.711643695831299	33.14	15.0
fd6ddab2-e4d9-4151-9972-256f5be6eb21	-2.572707414627075	48.4	9.0
0f6ac37f-3084-4a6d-af49-5e45a0749753	-2.719538688659668	46.27	11.0
1d02256d-47e8-4d62-a9a9-2720a99c6020	-2.6596691608428955	36.49	16.0
d7d6e8cd-5993-4502-82d5-8bb4388ff476	-2.630068063735962	36.79	15.0
41efcb6a-2b89-4cb9-80b6-00edf9a317df	-2.7343740463256836	34.36	16.0
5b33aa24-ff53-4ed1-a024-732cfafa3bc4	-2.5884552001953125	38.55	14.0
542f78cc-df59-4470-81e1-5225dcba8cbb	-2.735989570617676	46.78	11.0
180bda35-8e10-4399-a4aa-be338d494e1d	-2.712045192718506	44.24	15.0
d881ee12-0aaf-4491-8a35-b85f478ccf2d	-2.6351864337921143	41.8	13.0
3361428e-914d-4ad1-a83a-5b0b5946bb5f	-2.7562081813812256	35.17	16.0
4821fbc4-9025-4b6f-9d64-47b9dab1291a	-2.720580816268921	36.79	16.0
519893e2-8f7a-4e66-9094-5181514fb121	-2.651031017303467	44.64	14.0
93d0a49a-8b91-47c4-a727-ac21571a205c	-2.697434425354004	45.96	14.0
7e6cdad4-a178-4cde-9435-7f64c1acab75	-2.7665352821350098	35.07	16.0
5948ec81-b2ba-48e1-b754-3c5ce66514eb	-2.742875337600708	43.22	15.0
9fa1d051-3329-4856-be0e-5e4f9fecb934	-2.6361701488494873	54.97	13.0
9bc0e8dc-1f94-48b9-93fb-d563e1abd707	-2.6921510696411133	45.56	11.0
0159bc58-712b-4c9b-a70c-665ab8463619	-2.7701473236083984	27.52	16.0
be2b3238-f5f8-4c91-9d79-a57e571b03d9	-2.7519145011901855	39.97	13.0
c4f29e0d-3184-4d4b-af4f-a4b40c9b8f25	-2.710256338119507	43.93	12.0
2db261cd-7c59-4055-96ed-ece259748b8d	-2.775801658630371	26.61	17.0
87604116-24ee-4088-b733-96149dd09531	-2.712327003479004	49.65	15.0
963bfa9d-d1f7-4889-bcdc-07410c0f815b	-2.722085952758789	29.25	13.0
4be62bc9-ea1d-440f-9b25-110cd7456ca9	-2.761165142059326	41.6	13.0
b4cc357d-b1f2-4b9c-8f9e-727c6006bb96	-2.793894052505493	24.58	13.0
e5cf879a-9b52-4a91-a376-f5331dad29a4	-2.711643695831299	33.14	15.0
41badaee-faa5-4755-b293-a75be00fce95	-2.7241158485412598	34.05	16.0
fbad8888-d8cf-4c67-b423-9b9b0ca896a5	-2.796435832977295	48.03	12.0
b440773e-d955-45fa-ade3-b885d6e096d1	-2.669882297515869	48.94	12.0
b09bfd7e-fabe-430e-817c-0aa8ada36f80	-2.738995313644409	44.64	14.0
4228ff45-8697-4d01-84f0-7dcbb37c3ef3	-2.652113437652588	42.82	16.0
6717beff-3309-43a7-b12a-b607df3f7164	-2.6575980186462402	53.31	13.0
d36295de-a94b-42ac-b1b1-bf2c7c807246	-2.6905357837677	34.15	15.0
27b3c635-f0ab-4ab8-b3a3-268609e7e212	-2.7115859985351562	52.09	11.0
1ba808ad-033f-4238-8693-99995f8bc946	-2.6235122680664062	43.63	12.0
4fc63d7a-0852-4003-9ac3-afc2efab48c1	-2.5476560592651367	51.68	14.0
fcce975b-598f-4a33-90f5-e333c606926a	-2.6351864337921143	42.0	14.0
e6ab23e9-9d83-4c75-92e7-445db55795f4	-2.6441879272460938	45.15	11.0
260e667d-36b0-4d16-8106-2d133eb6d3b5	-2.7803452014923096	32.22	16.0
8544839b-82ca-4b34-952d-f57a353c329f	-2.784770965576172	36.18	12.0
eca77ca9-b9aa-4f01-bfc6-c8181429c0ee	-2.760376453399658	36.39	15.0
121bd00f-3644-4300-9f64-867684ec419b	-2.6830265522003174	26.2	17.0
d4ebb688-2478-4972-ae28-7f7203477ccb	-2.7405076026916504	46.17	11.0
507be3b7-a0cc-4e67-8261-58aae9a9482c	-2.71787166595459	43.83	15.0
8239a8ef-d350-4e54-8b1f-58bda5458345	-2.7647297382354736	53.41	13.0
73343a0a-9d97-4f86-8b6b-ae171580ede9	-2.6868181228637695	44.03	15.0
c1f11830-b7c6-4dc3-b414-a4802afe8a92	-2.7123708724975586	24.68	17.0
9a9113c3-f10d-4781-9b7c-7d8dceed018e	-2.6581742763519287	44.85	14.0
d10152af-c36d-4b5d-b655-c641a5d29d4e	-2.7627599239349365	42.31	12.0
cf4e1f6a-6bd7-47d1-9d94-4366a526acde	-2.652113437652588	43.22	16.0
13d2e674-3b66-4ff1-beba-7eeccbc3086a	-2.7015812397003174	37.2	15.0
cb3304fa-7027-49d4-871f-a0637a76da42	-2.741960048675537	41.7	13.0
40c60f26-129d-45fb-9890-4b38aeb014be	-2.851813793182373	35.37	16.0
43ff18a5-8609-4477-b736-4ac2eeb3cfb6	-2.693899631500244	26.4	17.0
f5c1eb4c-3d3f-4f0b-b61e-3f9fb2f6d3c6	-2.6788687705993652	44.03	12.0
22a7ae95-7d28-4c90-9377-1a97a2757d25	-2.7497429847717285	42.82	14.0
e36b2174-0b66-4d59-8254-165571d97b98	-2.559152126312256	43.43	15.0
ff3139cf-2caa-482b-8e18-2d149ba48f18	-2.7576777935028076	-2.74	26.0
0ef887f0-6a94-4a54-8640-186cd1331f46	-2.7946267127990723	45.96	11.0
9d20d206-2a7f-40f6-83e0-cff1077ba048	-2.7098262310028076	26.3	17.0
95ad19b1-9656-426e-a423-6b83d9d1a5ab	-2.7180442810058594	40.18	16.0
c6e44e5b-584f-4a30-ae73-7a8c6c325bab	-2.6703062057495117	35.47	15.0
4f2ceedc-1696-450c-9b90-253e36adc5ca	-2.7343740463256836	34.15	16.0
39398c3c-23af-45ee-a505-150d95d9041f	-2.7241158485412598	34.05	16.0
4788b773-2152-4c81-a953-3a7da28b72f2	-2.7083001136779785	44.44	15.0
29d208f7-72d6-4d60-816d-d91e8ef94a2a	-2.7503292560577393	28.64	16.0
c63f8b73-98cd-4b7f-aa24-272a783f590f	-2.713467597961426	49.55	12.0
2a0fd10b-6775-4d7c-a7f6-7304a79e5c4e	-2.571336030960083	44.85	14.0
cb1fd4ac-7817-4e37-82f7-1331fa154c26	-2.5646326541900635	46.88	11.0
1196b43b-cce9-4ee2-a619-353753883c63	-2.4582560062408447	51.99	13.0
67c2f833-f680-4ff6-82d3-00ff53be9ddd	-2.559152126312256	43.32	15.0
fdeede8b-85ce-475b-9bab-44f657820f14	-2.838625431060791	29.04	17.0
ec51dcfd-82ef-42c6-83ba-c2c1d9b6d8bf	-2.912646532058716	24.21	17.0
024162c9-7807-42e6-8343-8629792360b1	-2.912646532058716	24.21	17.0
b2a31ce2-ef28-47dd-9800-074c29387605	-2.912646532058716	24.21	17.0
5f850266-3514-4041-b8ef-3634653953ba	-2.90810489654541	22.38	18.0
2c43f019-c846-47f5-91d6-c4c34bdd462f	-2.8532066345214844	30.8	15.0
bf6e0763-89a3-42c4-9f53-fab1c0331831	-2.770991086959839	35.17	18.0
6d3343d7-1352-4311-b1ec-1e35cb376799	-2.8394057750701904	14.59	18.0
7210691e-d01c-4354-b908-f98547e4763d	-2.8394057750701904	14.59	18.0
0e951dbf-84c2-4d5b-82b5-b69d412d243e	-2.909423351287842	17.0	19.0
55a151b2-e76c-4e71-adfe-c2a7a14e7f9d	-2.9109444618225098	9.96	17.0
538bbee4-2ffd-4ffb-96cc-a23df713d9cd	-2.912646532058716	24.21	17.0
b9776e3f-fa72-437d-85c2-e3f7c8df56f8	-2.9093778133392334	24.31	17.0
2ecde2bb-741a-4c93-9397-2e55c136e60d	-2.460752010345459	59.74	10.0
66c3cfb3-a895-4f8b-ad78-3eabe6aab697	-2.5321884155273438	53.81	13.0
7dfedbbc-f602-4277-88fc-1ad9f41a9e49	-2.5556774139404297	31.21	16.0
be41ba53-0b2c-454b-b2b3-4ae246532e85	-2.4175376892089844	60.24	10.0
d265bbc1-ebde-47c8-9661-f830c479ad53	-2.4175376892089844	60.24	10.0
dc3df637-ed89-4047-98a9-31c7d343dc5a	-2.347109317779541	53.71	13.0
0c8166ae-0d8d-4c74-961f-e55f8d6a3f1b	-2.3445029258728027	53.81	12.0
6a4341d7-53d3-4834-9a92-2098bb8801ca	-2.3445029258728027	53.81	12.0
bf35c497-715c-41c2-97ca-3785a8d08562	-2.3445029258728027	53.81	12.0
cf60816b-5fd4-4e75-bc9f-1c65280f1c69	-2.4195058345794678	51.99	13.0
d97573c5-cd13-4230-9ef1-84c1a68c318a	-2.5321884155273438	53.81	13.0
dd3fef03-dc23-4441-a749-4531b9910b15	-2.5321884155273438	53.81	13.0
a999f8c9-38a7-4dd0-a702-ee6ea44448c1	-2.347109317779541	53.71	13.0
05907580-3b56-4673-9426-8138d9ef3060	-2.3354883193969727	60.35	10.0
5f9c4bfe-c972-4677-bf3a-acafe34bb6c9	-2.7041635513305664	88.74	3.0
cec3c895-a496-4b61-ac3f-bb8036d6ad57	-2.566977024078369	32.73	14.0
94a3e020-aced-4819-b34e-7af2e8665404	-2.2041802406311035	50.06	12.0
dfd1fbbf-b096-4fd7-aa9d-4a4c840b751f	-1.980467438697815	54.56	12.0
90d5a0f7-d707-4647-a23d-06bf9b8e75c4	-1.93867027759552	67.28	12.0
175b7337-6948-4bbb-9c3f-f7ac6b8578a6	-2.1072638034820557	58.62	12.0
963144e6-5243-4fbb-bc63-76142c6a53c7	-2.257136344909668	44.75	11.0
a9bdc393-3233-4528-9562-382c40d781e7	-2.1627230644226074	48.23	14.0
dca48347-632d-4e72-bbc4-dd7dc6ac3d9d	-2.1117515563964844	37.13	14.0
7e22fbac-79af-4cb4-8d8f-63a400fa854e	-2.759216547012329	35.68	13.0
6c595a77-a23f-4d3d-bb2e-03d78b189a52	-2.0629472732543945	10.17	35.0
be14e1c5-2047-4479-90d7-311d6747e098	-2.2175893783569336	45.96	13.0
0fb53bd4-6f2a-4bb4-b567-799cf5ac65f7	-2.135089635848999	49.65	12.0
9338badd-adfa-4027-b941-4312510bde2d	-1.9968713521957397	-46.17	49.0
66f15383-d91b-429a-88c5-259b51bd3120	-1.4610214233398438	46.47	11.0
58bab6a8-625e-4a78-9f34-e5829f0a9ad7	-2.1449077129364014	38.96	13.0
753ae7ca-f352-4c0a-946a-6f96e3d062be	-2.154249429702759	48.64	12.0
c99a0a45-f633-44cf-9771-643faddb72e4	-1.61931312084198	31.28	13.0
c23d2081-d7c1-4deb-a6ae-40f445d944f3	-2.1006481647491455	48.94	12.0
b0fe1703-4ef5-426e-90a1-e844b7711ffa	-2.3150086402893066	39.91	14.0
451e55ef-5d6b-451b-a34e-b5f43dc4d54f	-2.1528117656707764	42.51	15.0
295c4140-ace1-4591-ba8a-5960327cfa07	-2.1666290760040283	38.96	13.0
6cf5ddc4-4758-4b48-812e-d7e95fce6a12	-1.8541309833526611	61.56	10.0
4f48b1dd-3321-4b8b-8209-35ade57e7402	-1.9623702764511108	51.68	11.0
820e516b-6e80-4a4d-80c2-eb0913328803	-1.465973973274231	56.45	11.0
c61e5d17-02e5-4e68-a750-4ab3aee60beb	-2.1490044593811035	48.74	12.0
4bb42170-d254-4388-b8ec-95fec8b01fdf	-2.3871569633483887	16.22	22.0
6ea78f11-9677-4ccd-a89c-16dbf53b929e	-1.9894558191299438	46.3	13.0
bf02c3c9-7739-461c-a23f-501915a9d86c	-2.14044451713562	43.12	14.0
fcc05e34-d983-4263-9fa3-aab42e2feacd	-1.8906461000442505	60.35	12.0
6e4ff9ce-1f38-4cba-96bd-be74b8d97899	-1.9930835962295532	34.56	14.0
c62ae611-3853-41fc-b950-295521687adc	-2.149557590484619	41.9	15.0
60a2010f-89bb-4420-a20c-9c1bc3a97704	-1.6956663131713867	37.4	12.0
f802f800-dc7c-4b0d-bf0f-f2a983ec4399	-2.1411986351013184	51.38	11.0
53ae99ab-ba3b-43fc-b480-4bd3d649671a	-2.1874890327453613	46.91	13.0
10dcea24-2031-418f-ac13-afc48e88d581	-1.950832724571228	45.59	14.0
b2e8525f-b793-4ca2-a56d-c0460856a675	-2.2340569496154785	59.84	10.0
f6f3279b-1bce-4972-bca8-d908d8d05b3b	-2.1089234352111816	40.92	15.0
14a038cf-efbe-497a-84d2-e6f5429dc3e2	-2.0467658042907715	35.31	14.0
8182ce91-0082-402f-97e3-eec818cf951d	-2.084710121154785	56.49	12.0
a1f1ed11-32b9-4a5e-a13d-311ec607602f	-2.1750988960266113	58.01	11.0
4f277d5a-ef54-46da-aa2f-13ee3d42ed48	-1.7674089670181274	28.74	13.0
d45b3253-f6b1-42de-ae81-0db91a9483f3	-2.0031654834747314	59.84	10.0
82470c90-9ab0-4adc-868f-aac35d286d06	-2.250734329223633	46.3	13.0
2a803bc5-ccec-45de-b107-2252ca8d9567	-2.0250985622406006	49.75	12.0
4152e0d8-634f-4cc7-a62f-7a6ea6c25aaf	-2.1623311042785645	52.19	11.0
e674c06e-c7f7-4abe-a769-fa165ba25e84	-2.094801664352417	56.18	12.0
109ebc66-65bf-4af0-9dad-296b4c5e3a96	-1.8184682130813599	43.63	12.0
16bef308-99cf-4b75-829e-eec454b78541	-2.122983932495117	40.48	13.0
ca6dfa96-6c8b-4971-b8e3-969eca0ab7af	-2.475893020629883	47.08	11.0
3ea0e878-5162-4622-b9b5-873b11fa7634	-2.0452828407287598	3.43	27.0
59938844-6892-4c4f-9e78-b0d6716a8336	-2.147564172744751	26.98	18.0
98f25a2d-d475-4ca2-9678-91aafd756601	-2.0455684661865234	60.55	10.0
f844adad-74fe-4a43-a08e-9a021625c58a	-1.9704686403274536	45.39	13.0
df98c4e5-8eb0-4b3f-b116-f7478b1d0f2d	-2.0601940155029297	38.05	14.0
48c25c36-72c6-49e3-aec4-f35f7ba0d5c9	-2.0405921936035156	39.16	14.0
0f195a78-2ada-40d5-8227-5ae6e435275c	-1.854727864265442	54.97	12.0
c5b6568a-8225-44c5-8d54-b9962c702952	-2.2032341957092285	51.07	14.0
2c43478a-a29f-498f-b262-c6b0626fe52d	-1.8798459768295288	61.67	10.0
dfe98abb-17d7-4da6-9a9c-00e81bac2994	-2.209233283996582	59.84	13.0
6f12a8af-bed2-4e8a-b56e-beb9e6c78476	-2.092738628387451	40.89	8.0
8da8af7e-3d57-42ec-a3c3-32f980ff6b59	-2.2402896881103516	22.71	13.0
1fa434b4-5963-4fbb-8b03-ab731f42941b	-2.0720112323760986	48.84	12.0
2b1fa06e-536a-413a-82c9-b0aaac86ab15	-1.9104634523391724	43.36	14.0
f71515a1-3bea-414d-84cb-8154d7b17234	-1.8648362159729004	32.09	12.0
70bc1ee2-0261-4482-9763-03b48ab9f190	-2.1424224376678467	38.15	14.0
54128df3-5b0d-4981-afcd-89e834d3f8db	-1.9349032640457153	60.75	12.0
1557147e-acb5-4465-9197-c8cfe937af47	-2.0193018913269043	58.92	11.0
71152aa7-feb5-4a04-9eba-789dda7861ad	-2.142317295074463	18.55	21.0
641930fc-b896-4f6e-a6be-02bb16f18f63	-2.095296859741211	59.53	10.0
0fbaf0d2-c717-4e52-abc7-ecc64a47efd7	-2.1528117656707764	42.51	15.0
6336f7b6-687a-43df-b01f-b3cb134d2597	-2.1449997425079346	51.68	11.0
a736a5f3-98e9-4123-93a6-c0b094b9603c	-2.1268186569213867	47.01	13.0
b4115020-cd5f-440f-91cd-835c34e5d897	-2.027557373046875	47.72	12.0
7240e88e-bd28-4a84-b400-c6580fe837c1	-2.3782715797424316	31.89	12.0
578e201d-445f-48a7-9822-508040f2effc	-2.2360920906066895	33.07	16.0
1d754881-0c2a-47d2-bee9-4d0afac4e1de	-2.204814910888672	43.46	15.0
4751344b-b5ef-4169-b724-864437585225	-2.161773443222046	3.98	29.0
c3ce9eb9-ba46-41cd-bc11-e16131f560e8	-2.154249429702759	48.54	12.0
eb9a15e3-0ad3-49c0-8c2a-54a9e3dd3345	-2.563201904296875	47.52	13.0
23a009d5-9015-4638-96f8-fac1da45ed0a	-2.6064274311065674	29.28	16.0
75e90883-093b-4c79-844a-88c09c6702fd	-2.54343581199646	43.36	14.0
a084424c-9d9d-4e57-881d-2114fd054f33	-2.6192071437835693	64.1	8.0
065e29c1-0b16-406b-a88f-0150d80231a1	-2.485013484954834	48.54	13.0
44ff4058-e983-4ce2-93c8-71c48dfe254f	-2.4968509674072266	56.89	13.0
d2da7fa2-2a09-4de9-87ec-64b5aeb52a0a	-2.478569746017456	38.86	14.0
41d75ce8-1708-4d03-971e-eb20b579afc2	-2.5824170112609863	53.0	10.0
42691910-b300-431a-9e13-6ba75ec39d2e	-2.5227651596069336	46.2	13.0
695dfd27-a950-4452-afdc-88d49d219851	-2.538578987121582	47.83	13.0
9664904b-3a0c-47ab-9ee0-0d9657394504	-2.6169631481170654	61.87	13.0
b71dee46-1242-4a36-adc2-60a16dcecaff	-2.553027868270874	38.66	14.0
4b0dafd3-a94c-4174-a7d2-334751125993	-2.661149263381958	62.68	9.0
bcaa8ee0-4d23-4fc9-a6cd-e3143a30100d	-2.5152769088745117	48.33	12.0
45b4a529-191b-42d8-a9a5-84345638eb03	-2.5911710262298584	41.5	15.0
252df94b-28a2-4bef-a18f-3da124361eb8	-2.6594789028167725	35.71	15.0
821ef3b6-fcfd-4c49-b9c7-bab05547c141	-2.6012520790100098	41.09	14.0
50e09ee0-2ce8-48a8-b94d-72890bf36269	-2.4959776401519775	51.28	13.0
f790daef-8fbb-46c1-b8d0-6f84b055dfdb	-2.551900625228882	47.93	12.0
f3e47c9f-fe77-48d5-b8a4-691dd8de27d8	-2.524595022201538	61.77	12.0
35e1661f-84d4-4a05-8ae0-be8df41a4a58	-2.65887451171875	30.7	15.0
1f2e3bf3-215d-488f-960b-a051210ac5bc	-2.603475332260132	38.76	16.0
e5872f67-62ee-45e4-9fbe-e2824a7dc688	-2.5221142768859863	59.94	11.0
cb7c604b-50da-43ed-894a-c90b3e54ebe2	-2.5807156562805176	47.32	13.0
95d7d0c8-c1c1-4739-a2fc-d9eaf57a221c	-2.564039707183838	62.27	9.0
5e841919-18f2-40ad-af01-a5761c6e5c81	-2.603475332260132	38.76	16.0
e9c6b204-929b-4026-9e2c-94a496e0f941	-2.4319581985473633	47.12	13.0
27ca977b-b16f-49b8-a811-6667457a6c81	-2.5114991664886475	51.68	13.0
931b91ea-bbb6-4185-9ba6-9b909a6518db	-2.704639196395874	46.0	13.0
4b813e9b-6b82-403e-bf0e-a8701e82b056	-2.4959776401519775	51.28	13.0
222483dd-04ed-41f0-a643-d442fa438182	-2.5886855125427246	61.67	12.0
b2cfd04a-9407-4881-81ea-f36484b7a4a9	-2.5152769088745117	48.33	12.0
6db7afdd-4063-46a5-934f-40e32c2dc62f	-2.502920627593994	57.81	11.0
ad68bad5-1169-4fdc-8dc2-5a64306b57f8	-2.6012520790100098	41.09	14.0
be102224-c37e-40e8-a1e0-fc5d611034f1	-2.559049129486084	55.78	12.0
a968a08a-3dc4-4734-9ee7-99b61f2bad3c	-2.6012520790100098	41.09	14.0
0b9c2888-f5aa-4fd6-901c-c737a0e60e43	-2.4989607334136963	50.87	11.0
dac33cc1-bb4a-4f3d-bee0-bc6d04e8f183	-2.5631263256073	50.57	12.0
d4264817-32e4-47e0-baa1-a39bf1819310	-2.5040526390075684	44.27	14.0
2b7f01fd-aa7b-495a-80e0-60518c67cd5c	-2.5221142768859863	59.94	11.0
931aeb3f-3f3a-4170-a402-902cf3ec0811	-2.5046496391296387	70.94	8.0
d6d84624-50d6-4a84-8d57-6f9fb56ad22a	-2.523819923400879	48.43	14.0
934a4bf3-1353-49c6-ab8b-ad62dfe54a9c	-2.467339277267456	56.59	12.0
59bcd920-85d1-43fc-ba54-8fd0780382b4	-2.4333443641662598	49.04	13.0
7e7d39f5-13e3-4ca7-8e2b-8569aa077855	-2.6157054901123047	51.48	14.0
315144e8-b154-4cbd-aed5-07c051738007	-2.548039436340332	51.18	11.0
d3a32435-307f-4596-96f5-9d2a8176d339	-2.5931949615478516	50.87	13.0
ca6c4461-7c68-44f0-92e1-24d161a199cc	-2.6453375816345215	47.72	13.0
dff6c086-4dfd-4598-aaed-02d11df3d235	-2.5381646156311035	45.9	14.0
671af87f-17bc-4ec9-bfd7-e5b661ef0e3c	-2.6094613075256348	49.45	12.0
b2f30556-3319-4cc6-b078-582700917340	-2.564805269241333	30.09	15.0
9ad4f373-ae87-4f42-a3a3-1a53cb6be65a	-2.5029220581054688	42.75	14.0
1d4fd4dc-cea5-4476-8e81-135528a6f27b	-2.55131196975708	49.86	11.0
8a306efb-8e5d-4feb-b2f0-685cc08a1bb6	-2.483016014099121	56.39	13.0
90fd3dd7-dc26-4272-af9d-8260c3670d76	-2.6061885356903076	30.6	15.0
68df278b-a687-45f3-9ff6-49ef96bdc685	-2.576613664627075	37.54	16.0
16409f6f-64a6-4a38-82de-81fa36285c48	-2.640239953994751	36.52	15.0
6a0b47cc-610d-4e09-9e79-9f17f158cb2c	-2.4980034828186035	49.65	13.0
7a4b4e4b-b576-40e6-94c3-9edcc937811a	-2.588296890258789	58.82	13.0
cccfe20e-0b11-4d86-b0e7-a4e98ccaea26	-2.4718756675720215	41.94	14.0
7636857c-44fe-4b2a-a4a4-656828f5a71c	-2.508598566055298	55.68	12.0
b923eea6-f9dc-4d78-8eb1-91ecb5741ec9	-2.644397020339966	49.65	12.0
64280b8c-a07e-4344-9d7c-0d2a7d401c74	-2.5617690086364746	58.42	12.0
8a666e38-192a-45d3-8644-8ee2d4ba0dfd	-2.5242910385131836	54.46	12.0
4ea4eb66-15d8-4b0b-a7a0-d4d40c165259	-2.600691318511963	52.39	11.0
1f12f3a5-af6c-490e-a322-15ad02937b2e	-2.6500911712646484	51.58	11.0
9e4e08cb-9db4-4e73-83a5-98d08e9c7f54	-2.5510144233703613	40.79	15.0
fea5ba96-d2c9-4fdc-88b5-6a1c304e210a	-2.5433363914489746	56.69	13.0
71d42077-2f0a-459c-ba98-4f4680fc0bcb	-2.521574020385742	51.89	10.0
5f452c4b-bac2-40e2-bf6f-fb3b04aea2aa	-2.5898637771606445	49.55	12.0
ba435bd3-1a9a-4730-8547-532c42c33612	-2.574690818786621	49.04	12.0
cd193343-36b2-4e6e-aa5d-ea4c3fe60035	-2.6157054901123047	51.38	14.0
a2fdb667-fc71-4665-8d0d-7127568397f6	-2.4531188011169434	48.03	13.0
c2ac3548-6f51-4ebc-b953-82ddf2c9e562	-2.5632076263427734	40.79	15.0
8d31b9ba-f92f-4115-ba84-f9a96946079c	-2.6341171264648438	57.61	11.0
744174bf-3652-4c8b-9984-b94b61d3d626	-2.6382336616516113	41.4	11.0
7e66263a-7898-460e-9b32-e55755be0270	-2.5891990661621094	54.12	10.0
cc178825-e680-4a1a-8c71-6de2b0774529	-2.5470714569091797	49.35	12.0
a346059a-3b4c-4ae1-b503-facd79fb9c26	-2.5880894660949707	49.96	12.0
6dfd2cd2-0cea-4aa5-a9a2-4e60880104d1	-2.557835102081299	50.46	12.0
b0b49c81-82b3-4f12-892c-9e2a5f96e9a5	-2.6139612197875977	38.15	16.0
a12f2ab5-92d8-4d41-a023-d4607fe5bfdb	-2.5305306911468506	43.16	14.0
6518b220-119f-4767-acdc-c068953fd0ae	-2.5545787811279297	47.12	14.0
546e75a6-9206-4e0f-83b2-3da14cbe9cb7	-2.6139075756073	48.23	12.0
209d2059-db2f-4d74-88da-dd39480393e2	-2.6309075355529785	49.75	12.0
ee1f7ecc-5f37-4f44-80ee-f6080a07d5a7	-2.5888419151306152	33.85	15.0
b8b71400-2096-4ed9-bf22-e77fca839eb7	-2.6012520790100098	41.09	14.0
acf3a063-e542-4167-bb78-f4fac60ed5f8	-2.620732307434082	39.87	15.0
ca4b4c31-d5d3-41f7-98b8-8555afda9292	-2.5322084426879883	35.1	15.0
ccc537bc-b292-493f-bd66-18804c2ed33c	-2.6712493896484375	36.63	15.0
a578063e-955f-43a2-b3f2-2a1332e4a75e	-2.5971386432647705	11.62	22.0
c5a07942-79c1-4825-8d68-100409990ce1	-2.8919358253479004	2.28	26.0
090eaf64-ab56-4f15-9d8c-b0f7ccf16ef3	-2.8934879302978516	17.3	20.0
016b3453-1afa-471e-a878-b95adc1fa313	-2.908440351486206	7.36	24.0
cd143cef-2de5-454b-91b6-59d14d4c9017	-2.9347126483917236	7.15	24.0
c186e662-17b5-491e-9fa4-8ed7fd43516c	-2.8286523818969727	34.19	16.0
25481384-00a8-409e-9fea-95dfa9106245	-2.9341297149658203	31.45	17.0
fe203b4e-839a-437d-9034-bac2c1c7486c	-2.909435987472534	25.83	17.0
46e0ffed-f15e-4ba2-9c14-4f336b3e1a97	-2.913187026977539	6.85	24.0
3df265a5-c0d1-4acd-841f-fea0a0c3cc95	-2.9195592403411865	20.05	19.0
a30ebd0c-fbf2-465c-882d-ef91c9bd57cb	-2.9014647006988525	37.23	15.0
5cb75dfe-7a01-4b0c-9034-6223c4f6399f	-2.901658535003662	16.53	23.0
d7dea582-fbc5-4ebd-9fdb-f13546afdb59	-2.93523907661438	9.9	23.0
3723d446-c33d-496f-b216-249c4ad4f304	-2.9080629348754883	5.16	13.0
e4c4df11-50fa-4e91-bf49-9b4b0548e604	-2.900038242340088	16.9	20.0
00b2b04d-eb6d-47b0-a8fc-517f1c24c98a	-2.9111199378967285	21.5	21.0
695c776e-874d-48af-9d5c-3007e61a2e5f	-2.9214789867401123	28.0	18.0
a3c9ec29-0d87-4229-8944-236a5bc32eae	-2.8859734535217285	1.17	27.0
2f65047b-c25d-4b7a-8a19-c78026bc099f	-2.9285600185394287	-13.26	32.0
